8, 8, 27, 8, pa1-unknown-k-calreadings.txt
   24.80,   -11.24, -1499.75
   22.32,   -10.12, -1349.78
   23.62,   138.75, -1500.90
   21.14,   139.87, -1350.92
  174.78,   -10.04, -1497.28
  172.30,    -8.92, -1347.31
  173.60,   139.95, -1498.43
  171.12,   141.08, -1348.45
  230.75,   203.36, -1287.72
  230.52,   204.33, -1037.73
  227.49,   453.34, -1288.70
  227.25,   454.31, -1038.70
  480.73,   206.63, -1287.50
  480.49,   207.60, -1037.50
  477.47,   456.61, -1288.47
  477.23,   457.58, -1038.47
  208.12,   207.78,   214.68
  214.57,   210.85,   335.77
  218.97,   214.10,   459.26
  207.32,   336.86,   213.09
  207.51,   336.98,   334.89
  210.59,   338.63,   458.84
  208.49,   464.64,   210.13
  202.97,   461.25,   333.30
  204.14,   460.38,   458.19
  332.48,   205.59,   212.45
  338.63,   208.16,   332.49
  342.88,   211.38,   455.06
  331.46,   333.38,   212.55
  332.51,   335.66,   333.21
  336.23,   339.41,   455.33
  332.43,   461.40,   211.73
  329.51,   462.75,   333.76
  331.55,   465.46,   456.55
  458.23,   207.57,   207.36
  461.95,   208.98,   329.13
  464.98,   210.39,   452.92
  456.58,   331.52,   208.53
  458.57,   334.90,   330.68
  462.37,   339.11,   452.95
  456.74,   458.10,   210.44
  458.18,   462.52,   333.13
  461.77,   467.49,   455.29
  -15.91,    11.29, -1499.87
  -14.32,    10.16, -1349.89
  -15.34,   161.29, -1498.75
  -13.75,   160.16, -1348.76
  134.08,    10.73, -1501.47
  135.67,     9.60, -1351.48
  134.65,   160.72, -1500.35
  136.24,   159.59, -1350.36
  201.44,   216.62, -1050.20
  207.39,   219.50,  -800.29
  197.55,   466.58, -1052.99
  203.50,   469.45,  -803.08
  451.34,   220.45, -1056.19
  457.29,   223.33,  -806.28
  447.45,   470.40, -1058.98
  453.39,   473.28,  -809.07
  215.90,   213.00,   449.61
  215.37,   216.49,   575.96
  212.39,   216.52,   703.98
  205.52,   337.34,   446.35
  209.52,   341.58,   573.28
  214.52,   344.50,   701.99
  196.98,   459.09,   442.62
  204.41,   464.12,   570.04
  216.10,   470.80,   698.87
  339.68,   212.10,   445.65
  339.28,   216.29,   572.66
  336.39,   218.07,   703.20
  330.76,   339.84,   443.13
  334.95,   344.82,   569.79
  339.12,   346.95,   700.09
  324.34,   465.66,   441.45
  331.08,   470.42,   567.86
  340.15,   472.79,   697.01
  461.85,   212.94,   443.60
  463.09,   216.09,   570.88
  463.90,   218.42,   700.92
  457.12,   341.44,   441.00
  460.86,   345.97,   566.78
  463.93,   347.19,   695.54
  454.57,   469.43,   440.63
  458.35,   474.02,   565.11
  461.19,   473.34,   691.98
  -24.04,    23.11, -1499.63
  -21.64,    20.80, -1349.67
  -23.81,   173.10, -1497.32
  -21.41,   170.78, -1347.36
  125.94,    22.92, -1502.04
  128.34,    20.61, -1352.07
  126.17,   172.90, -1499.73
  128.57,   170.59, -1349.77
  190.60,   471.34, -1286.88
  198.37,   474.90, -1037.03
  192.24,   721.30, -1290.50
  200.00,   724.87, -1040.65
  440.48,   469.59, -1294.62
  448.24,   473.16, -1044.77
  442.12,   719.56, -1298.24
  449.88,   723.12, -1048.39
  209.25,   455.16,   208.35
  203.97,   455.98,   331.45
  204.65,   459.12,   456.13
  213.47,   578.54,   202.56
  206.82,   579.11,   326.34
  206.45,   581.85,   451.74
  217.56,   697.19,   198.48
  214.58,   701.94,   322.37
  214.42,   707.35,   448.82
  333.05,   450.19,   209.89
  330.20,   455.80,   331.80
  332.18,   462.70,   454.69
  336.78,   575.75,   204.58
  334.11,   580.48,   328.18
  334.98,   586.18,   452.54
  339.65,   697.78,   198.87
  341.31,   702.90,   324.29
  342.06,   707.84,   451.14
  457.37,   445.52,   208.51
  458.85,   453.94,   331.29
  462.29,   463.36,   453.43
  459.98,   572.92,   204.89
  463.50,   580.60,   329.26
  466.06,   588.43,   453.21
  462.36,   699.95,   199.43
  468.98,   705.02,   326.12
  470.41,   709.52,   453.01
  -28.53,     9.04, -1499.70
  -25.68,     8.14, -1349.73
  -29.20,   159.04, -1498.78
  -26.34,   158.14, -1348.81
  121.44,     9.73, -1502.55
  124.29,     8.82, -1352.58
  120.78,   159.72, -1501.63
  123.63,   158.82, -1351.66
  188.27,   458.55, -1052.64
  186.63,   452.74,  -802.71
  184.05,   708.45, -1046.85
  182.41,   702.63,  -796.93
  438.23,   462.73, -1050.90
  436.59,   456.92,  -800.97
  434.01,   712.63, -1045.11
  432.37,   706.82,  -795.19
  200.54,   451.20,   445.31
  203.23,   451.73,   572.85
  209.32,   453.63,   701.45
  199.60,   573.76,   446.91
  202.63,   574.69,   574.52
  210.30,   577.82,   702.41
  205.17,   699.26,   449.44
  204.95,   699.92,   576.23
  208.84,   699.81,   702.74
  327.96,   456.94,   448.88
  330.02,   457.15,   575.64
  334.05,   454.78,   705.13
  328.12,   580.29,   452.46
  328.93,   579.56,   579.02
  332.44,   577.07,   706.82
  332.77,   702.21,   456.80
  329.00,   700.30,   582.94
  326.78,   696.97,   708.07
  458.01,   459.89,   452.68
  457.00,   459.59,   577.47
  455.41,   454.15,   704.90
  459.32,   585.19,   458.20
  455.10,   582.96,   582.71
  450.19,   576.17,   707.51
  461.16,   706.00,   464.05
  452.75,   702.03,   589.00
  443.26,   696.16,   711.26
  -11.46,     4.32, -1499.95
  -10.32,     3.89, -1349.95
  -11.32,   154.32, -1499.52
  -10.18,   153.89, -1349.52
  138.53,     4.18, -1501.10
  139.68,     3.75, -1351.10
  138.67,   154.18, -1500.67
  139.82,   153.75, -1350.67
  441.30,   212.67, -1291.16
  441.58,   212.40, -1041.16
  435.05,   462.59, -1290.89
  435.34,   462.33, -1040.89
  691.22,   218.92, -1291.44
  691.51,   218.65, -1041.44
  684.97,   468.84, -1291.17
  685.26,   468.57, -1041.17
  448.13,   203.94,   213.07
  449.45,   206.13,   334.38
  449.77,   208.55,   458.14
